author,reviewBody,reviewRating,ratingMaxvalue,dateCreated,reviewUrl,reviewSource,name,address,Sentiment
Jorge Baptista,Lovely walk along the river. Beautiful gardens and historic buildings.,5,5,9 months ago,https://www.google.com/maps/contrib/104163899783545070272/reviews?hl=en-US&sa=X&ved=2ahUKEwjU0rWs6eP7AhXiD1kFHfs2DHgQvfQBegQIARAC,www.google.com,University College Cork,"College Rd, University College, Cork, Ireland",
Redstoneexpert,"Was here for rowing competition amazing staff One of the biggest universities I've seen, one of the best too.",5,5,a week ago,https://www.google.com/maps/contrib/113138139008003438258/reviews?hl=en-US&sa=X&ved=2ahUKEwip1onO5uP7AhVKFVkFHUB-BxkQvfQBegQIARAC,www.google.com,University of Limerick,"Castletroy, County Limerick, Ireland",
Praveen Talavar,Amazing campus. Just beautiful! <3,5,5,a year ago,https://www.google.com/maps/contrib/101342279604946504885/reviews?hl=en-US&sa=X&ved=2ahUKEwip1onO5uP7AhVKFVkFHUB-BxkQvfQBegQIARAw,www.google.com,University of Limerick,"Castletroy, County Limerick, Ireland",
Shane Forsey,"Superb University with amazing facilities. If you get a chance to go here, don't hesitate.",5,5,a week ago,https://www.google.com/maps/contrib/106067385902636110835/reviews?hl=en-US&sa=X&ved=2ahUKEwiS6pzN5uP7AhX7EGIAHQIQA-oQvfQBegQIARB5,www.google.com,University of Limerick,"Castletroy, County Limerick, Ireland",
Ernesto Baez,"What an amazing place. The campus is absolutely beautiful very safe and transport directly to and from Dublin. Our dorms were right next the river/creek and we could hear the birds signing all the time. At nights the campus can be so enchanting with a slight drizzle that never seems to get you wet you, with a fog so dense you can barely see 2 meters in-front of you. The facilities are first class and my experience with the staff and fellow student body was nothing short lifelong memories.",5,5,a year ago,https://www.google.com/maps/contrib/108227305539677121816/reviews?hl=en-US&sa=X&ved=2ahUKEwiS6pzN5uP7AhX7EGIAHQIQA-oQvfQBegQIARA6,www.google.com,University of Limerick,"Castletroy, County Limerick, Ireland",
Martin Rathfelder,Very spacious. very green.,5,5,5 months ago,https://www.google.com/maps/contrib/104966839049579724102/reviews?hl=en-US&sa=X&ved=2ahUKEwip1onO5uP7AhVKFVkFHUB-BxkQvfQBegUIARCdAQ,www.google.com,University of Limerick,"Castletroy, County Limerick, Ireland",
Love Nature,"Beautiful place surrounded by natural beauty with river and natural vegetations. Accessible : with bus stop for buses going and arriving from dublin and limerick city , easy and comfortable to walk throughout or to �� and briges connecting different part of university. Beautiful compound and facilities : unique buildings, bridges , parking for cars and bikes, shops, café , sport fields and facilities, river sides with beautiful walking routes.",5,5,a year ago,https://www.google.com/maps/contrib/117005212252890075954/reviews?hl=en-US&sa=X&ved=2ahUKEwip1onO5uP7AhVKFVkFHUB-BxkQvfQBegUIARC1AQ,www.google.com,University of Limerick,"Castletroy, County Limerick, Ireland",
Colin McInerney,Amazing campus.. there is many different locations to go walking within the grounds.. very scenic place that offers something for everyone.. the college itself is a very prestigious school and a very well known landmark in the limerick area.,5,5,a year ago,https://www.google.com/maps/contrib/104431639450221259415/reviews?hl=en-US&sa=X&ved=2ahUKEwip1onO5uP7AhVKFVkFHUB-BxkQvfQBegUIARDLAQ,www.google.com,University of Limerick,"Castletroy, County Limerick, Ireland",
David Mc Namara,There's a beautiful walk along the river between the University and the city,5,5,2 years ago,https://www.google.com/maps/contrib/102596433935739276506/reviews?hl=en-US&sa=X&ved=2ahUKEwip1onO5uP7AhVKFVkFHUB-BxkQvfQBegUIARCBAQ,www.google.com,University of Limerick,"Castletroy, County Limerick, Ireland",
Da Dark Force,"I was at the Arena for a swimming competition , I absolutely loved it, great facilities, great pool and a lovely walk around the facility. As for the University itself as I do not go to it I can not tell you how good the education is but from what people say it is very good, its entire campus/ its accommodation villages are no smoking. Its parks and buildings are very well kept, the only little bluff, if you are going here do not forget to book your accommodation early so you have a wider choice, thank you for reading.",5,5,2 years ago,https://www.google.com/maps/contrib/109767363402623068875/reviews?hl=en-US&sa=X&ved=2ahUKEwip1onO5uP7AhVKFVkFHUB-BxkQvfQBegUIARDhAQ,www.google.com,University of Limerick,"Castletroy, County Limerick, Ireland",
Jorge Baptista,Lovely walks around the campus along the river and over the bridges.,5,5,10 months ago,https://www.google.com/maps/contrib/104163899783545070272/reviews?hl=en-US&sa=X&ved=2ahUKEwiS6pzN5uP7AhX7EGIAHQIQA-oQvfQBegUIARCsAg,www.google.com,University of Limerick,"Castletroy, County Limerick, Ireland",
TRAVEL JOY & PEACE,Great University of entire country.. Spread over 800 acres .... Lush green landscape.... My God!! The beautiful fairy tale River Shanon ... The ornament like bridge .... So grand grand gaalaa grounds.... Strong and secure buildings ..... Above all the education level....really fantastic great and five star 🌟 category educational institution that no longer delay in choosing it will make the parents regret latter... Make it a decision to enroll son and daughter here,5,5,5 months ago,https://www.google.com/maps/contrib/115349499474767464403/reviews?hl=en-US&sa=X&ved=2ahUKEwiS6pzN5uP7AhX7EGIAHQIQA-oQvfQBegUIARCaAQ,www.google.com,University of Limerick,"Castletroy, County Limerick, Ireland",
Fatima Nasser,Very Beautiful and Spacious Campus. The Shannon River passes through the University which makes it more fascinating.,5,5,4 months ago,https://www.google.com/maps/contrib/101209345306382345648/reviews?hl=en-US&sa=X&ved=2ahUKEwiS6pzN5uP7AhX7EGIAHQIQA-oQvfQBegQIARBb,www.google.com,University of Limerick,"Castletroy, County Limerick, Ireland",
Mayank Srivastava,A great place to study and attain the necessary skills to succeed in professional life. You'll also make friends from several countries. The campus is massive and it might take a while before you can fully explore every corner of the University. The University is also the modern amenities and facilities. It has an excellent library and a great gym. The faculty and staff are extremely helpful.,5,5,4 years ago,https://www.google.com/maps/contrib/101779749140248044275/reviews?hl=en-US&sa=X&ved=2ahUKEwiS6pzN5uP7AhX7EGIAHQIQA-oQvfQBegUIARD3AQ,www.google.com,University of Limerick,"Castletroy, County Limerick, Ireland",
mahdi nohtani,The campus is beautiful. It is open to public and it is a great place for socialising. The living bridge over shannon river is amazing. It is combination of nature with human architecture.,5,5,2 years ago,https://www.google.com/maps/contrib/108179541839144619403/reviews?hl=en-US&sa=X&ved=2ahUKEwiS6pzN5uP7AhX7EGIAHQIQA-oQvfQBegUIARCTAg,www.google.com,University of Limerick,"Castletroy, County Limerick, Ireland",
chima Njemanze,Excellent university village. Very cozy academic environment. away from the city hussle and bustle. A perfect university set up,5,5,a year ago,https://www.google.com/maps/contrib/106873268588336561245/reviews?hl=en-US&sa=X&ved=2ahUKEwiS6pzN5uP7AhX7EGIAHQIQA-oQvfQBegUIARDcAQ,www.google.com,University of Limerick,"Castletroy, County Limerick, Ireland",
Michael Quinn,"Excellent scenery with beautiful walking areas, providing an enriching experience.",5,5,2 weeks ago,https://www.google.com/maps/contrib/112780646675913684956/reviews?hl=en-US&sa=X&ved=2ahUKEwip1onO5uP7AhVKFVkFHUB-BxkQvfQBegQIARAZ,www.google.com,University of Limerick,"Castletroy, County Limerick, Ireland",
Marian English,"My wife and I have been to UCH Limerick on several occasions and have enjoyed many performances through the years. The concert hall is spacious and warm with excellent disability facilities. The staff are courteous and helpful. Tonight, we went to see Rebecca Storm in concert. We arrived at 7.40pm and 10 minutes later we were still trying to find a free parking space.The main car park was full. We were unable to access the other car parks as entry was blocked by a lowered barrier. This was annoying and disappointing. Our advice is to arrive earlier than usual to secure your parking. UCH is an excellent venue to attend concerts. The acoustics are superb. We will be back.",4,5,a month ago,https://www.google.com/maps/contrib/118204767429140467076/reviews?hl=en-US&sa=X&ved=2ahUKEwiS6pzN5uP7AhX7EGIAHQIQA-oQvfQBegUIARCwAQ,www.google.com,University of Limerick,"Castletroy, County Limerick, Ireland",
Padraig Glynn,Beautiful campus. Wonderful faculty. Great courses. Well worth attending for a programme or just a visit,5,5,a month ago,https://www.google.com/maps/contrib/118104456677387555898/reviews?hl=en-US&sa=X&ved=2ahUKEwiS6pzN5uP7AhX7EGIAHQIQA-oQvfQBegUIARDGAQ,www.google.com,University of Limerick,"Castletroy, County Limerick, Ireland",
Equenot,"Terrible since Covid-19 (except teachers). If you are an international student, run away !",1,5,2 months ago,https://www.google.com/maps/contrib/113502634417825930340/reviews?hl=en-US&sa=X&ved=2ahUKEwip1onO5uP7AhVKFVkFHUB-BxkQvfQBegUIARD3AQ,www.google.com,University of Limerick,"Castletroy, County Limerick, Ireland",
eileen Finn,I was snorkel training with UL sac in the deep pool I love it.,5,5,a month ago,https://www.google.com/maps/contrib/109809794694957364917/reviews?hl=en-US&sa=X&ved=2ahUKEwip1onO5uP7AhVKFVkFHUB-BxkQvfQBegQIARBr,www.google.com,University of Limerick,"Castletroy, County Limerick, Ireland",
